"place_code","place_name","state","eli_households","total_vouchers","vouchers_per_1000_eli","desert_eli"
"2916030","MO Concord CDP, Missouri","MO",369,36,97.5609756097561,"Severe desert"
"2917218","MO Crestwood city, Missouri","MO",319,18,56.4263322884013,"Severe desert"
"2917272","MO Creve Coeur city, Missouri","MO",1343,1,0.744601638123604,"Severe desert"
"2918253","MO Dardenne Prairie city, Missouri","MO",304,8,26.3157894736842,"Severe desert"
"2919018","MO Dellwood city, Missouri","MO",221,218,986.425339366516,"Adequate supply"
"2921898","MO Ellisville city, Missouri","MO",391,187,478.260869565217,"Low availability"
"2922834","MO Eureka city, Missouri","MO",303,2,6.6006600660066,"Severe desert"
"2923086","MO Excelsior Springs city, Missouri","MO",402,345,858.208955223881,"Adequate supply"
"2924094","MO Festus city, Missouri","MO",667,270,404.7976011994,"Low availability"
"2924778","MO Florissant city, Missouri","MO",880,950,1079.54545454545,"Adequate supply"
"2926182","MO Fulton city, Missouri","MO",271,203,749.077490774908,"Adequate supply"
"2927190","MO Gladstone city, Missouri","MO",891,210,235.690235690236,"Moderate desert"
"2928090","MO Grain Valley city, Missouri","MO",296,24,81.0810810810811,"Severe desert"
"2928324","MO Grandview city, Missouri","MO",683,890,1303.07467057101,"Adequate supply"
"2930214","MO Hannibal city, Missouri","MO",538,385,715.613382899628,"Adequate supply"
"2931276","MO Hazelwood city, Missouri","MO",396,542,1368.68686868687,"Adequate supply"
"2935000","MO Independence city, Missouri","MO",2807,2253,802.636266476666,"Adequate supply"
"2935648","MO Jackson city, Missouri","MO",440,70,159.090909090909,"Moderate desert"
"2937000","MO Jefferson City city, Missouri","MO",1622,868,535.141800246609,"Adequate supply"
"2937592","MO Joplin city, Missouri","MO",1138,1012,889.279437609842,"Adequate supply"
"2938000","MO Kansas City city, Missouri","MO",22640,13280,586.572438162544,"Adequate supply"
"2938072","MO Kearney city, Missouri","MO",309,10,32.3624595469256,"Severe desert"
"2938306","MO Kennett city, Missouri","MO",264,251,950.757575757576,"Adequate supply"
"2939044","MO Kirkwood city, Missouri","MO",1372,130,94.7521865889213,"Severe desert"
"2940043","MO Lake St. Louis city, Missouri","MO",472,23,48.728813559322,"Severe desert"
"2941348","MO Lee's Summit city, Missouri","MO",3193,616,192.922016911995,"Moderate desert"
"2941438","MO Lemay CDP, Missouri","MO",241,131,543.56846473029,"Adequate supply"
"2942032","MO Liberty city, Missouri","MO",896,298,332.589285714286,"Low availability"
"2945668","MO Manchester city, Missouri","MO",360,6,16.6666666666667,"Severe desert"
"2945830","MO Maplewood city, Missouri","MO",232,70,301.724137931034,"Low availability"
"2946316","MO Marshall city, Missouri","MO",252,165,654.761904761905,"Adequate supply"
"2946586","MO Maryland Heights city, Missouri","MO",956,21,21.9665271966527,"Severe desert"
"2947180","MO Mehlville CDP, Missouri","MO",414,321,775.36231884058,"Adequate supply"
"2951572","MO Neosho city, Missouri","MO",214,134,626.168224299065,"Adequate supply"
"2952616","MO Nixa city, Missouri","MO",514,98,190.661478599222,"Moderate desert"
"2953624","MO Oak Grove city, Missouri","MO",246,74,300.813008130081,"Low availability"
"2953876","MO Oakville CDP, Missouri","MO",914,13,14.2231947483589,"Severe desert"
"2954038","MO Odessa city, Missouri","MO",203,29,142.857142857143,"Moderate desert"
"2954074","MO O'Fallon city, Missouri","MO",2553,437,171.171171171171,"Moderate desert"
"2954352","MO Old Jamestown CDP, Missouri","MO",399,75,187.96992481203,"Moderate desert"
"2954650","MO Olivette city, Missouri","MO",261,21,80.4597701149425,"Severe desert"
"2955766","MO Ozark city, Missouri","MO",596,62,104.026845637584,"Moderate desert"
"2956288","MO Parkville city, Missouri","MO",420,19,45.2380952380952,"Severe desert"
"2958394","MO Pleasant Hill city, Missouri","MO",323,88,272.445820433436,"Low availability"
"2960752","MO Raymore city, Missouri","MO",652,171,262.269938650307,"Low availability"
"2960788","MO Raytown city, Missouri","MO",927,608,655.879180151025,"Adequate supply"
"2961238","MO Republic city, Missouri","MO",261,22,84.2911877394636,"Severe desert"
"2961706","MO Richmond Heights city, Missouri","MO",377,8,21.2201591511936,"Severe desert"
"2963956","MO St. Ann city, Missouri","MO",366,242,661.20218579235,"Adequate supply"
"2964082","MO St. Charles city, Missouri","MO",1888,496,262.71186440678,"Low availability"
"2964550","MO St. Joseph city, Missouri","MO",2201,1777,807.36029077692,"Adequate supply"
"2965000","MO St. Louis city, Missouri","MO",12172,9770,802.66184686165,"Adequate supply"
"2965126","MO St. Peters city, Missouri","MO",1201,103,85.7618651124063,"Severe desert"
"2966440","MO Sedalia city, Missouri","MO",525,450,857.142857142857,"Adequate supply"
"2967700","MO Shrewsbury city, Missouri","MO",243,165,679.012345679012,"Adequate supply"
"2967790","MO Sikeston city, Missouri","MO",430,478,1111.62790697674,"Adequate supply"
"2969266","MO Spanish Lake CDP, Missouri","MO",549,1092,1989.07103825137,"Adequate supply"
"2971746","MO Sunset Hills city, Missouri","MO",389,7,17.9948586118252,"Severe desert"
"2973942","MO Troy city, Missouri","MO",552,405,733.695652173913,"Adequate supply"
"2974626","MO Union city, Missouri","MO",219,116,529.680365296804,"Adequate supply"
"2975220","MO University City city, Missouri","MO",1710,597,349.122807017544,"Low availability"
"2977092","MO Warrensburg city, Missouri","MO",455,208,457.142857142857,"Low availability"
"2977128","MO Warrenton city, Missouri","MO",224,316,1410.71428571429,"Adequate supply"
"2977416","MO Washington city, Missouri","MO",546,49,89.7435897435897,"Severe desert"
"2977992","MO Waynesville city, Missouri","MO",289,60,207.612456747405,"Moderate desert"
"2978118","MO Webb City city, Missouri","MO",259,207,799.227799227799,"Adequate supply"
"2978154","MO Webster Groves city, Missouri","MO",741,73,98.5155195681511,"Severe desert"
"2978442","MO Wentzville city, Missouri","MO",901,465,516.093229744728,"Adequate supply"
"2979820","MO Wildwood city, Missouri","MO",968,1,1.03305785123967,"Severe desert"
"2979882","MO Willard city, Missouri","MO",250,11,44,"Severe desert"
"3004975","MT Belgrade city, Montana","MT",458,54,117.903930131004,"Moderate desert"
"3006550","MT Billings city, Montana","MT",3645,2075,569.272976680384,"Adequate supply"
"3008950","MT Bozeman city, Montana","MT",1589,556,349.905601006923,"Low availability"
"3011397","MT Butte-Silver Bow (balance), Montana","MT",1078,1019,945.269016697588,"Adequate supply"
"3028862","MT Four Corners CDP, Montana","MT",224,4,17.8571428571429,"Severe desert"
"3031450","MT Glendive city, Montana","MT",230,51,221.739130434783,"Moderate desert"
"3032800","MT Great Falls city, Montana","MT",1342,1612,1201.19225037258,"Adequate supply"
"3035050","MT Havre city, Montana","MT",216,288,1333.33333333333,"Adequate supply"
"3035600","MT Helena city, Montana","MT",1074,769,716.014897579143,"Adequate supply"
"3040075","MT Kalispell city, Montana","MT",288,484,1680.55555555556,"Adequate supply"
"3043975","MT Livingston city, Montana","MT",209,152,727.272727272727,"Adequate supply"
"3050200","MT Missoula city, Montana","MT",1428,1791,1254.20168067227,"Adequate supply"
"3055675","MT Orchard Homes CDP, Montana","MT",322,37,114.906832298137,"Moderate desert"
"3079825","MT Whitefish city, Montana","MT",344,70,203.488372093023,"Moderate desert"
"3100905","NE Alliance city, Nebraska","NE",271,193,712.177121771218,"Adequate supply"
"3103390","NE Beatrice city, Nebraska","NE",382,382,1000,"Adequate supply"
"3103950","NE Bellevue city, Nebraska","NE",1961,536,273.329933707292,"Low availability"
"3105350","NE Blair city, Nebraska","NE",280,8,28.5714285714286,"Severe desert"
"3110110","NE Columbus city, Nebraska","NE",676,234,346.153846153846,"Low availability"
"3117670","NE Fremont city, Nebraska","NE",690,250,362.31884057971,"Low availability"
"3118580","NE Gering city, Nebraska","NE",393,175,445.29262086514,"Low availability"
"3119595","NE Grand Island city, Nebraska","NE",1240,829,668.548387096774,"Adequate supply"
"3120260","NE Gretna city, Nebraska","NE",236,16,67.7966101694915,"Severe desert"
"3121415","NE Hastings city, Nebraska","NE",551,812,1473.68421052632,"Adequate supply"
"3122640","NE Holdrege city, Nebraska","NE",200,74,370,"Low availability"
"3125055","NE Kearney city, Nebraska","NE",1296,374,288.58024691358,"Low availability"
"3126385","NE La Vista city, Nebraska","NE",282,153,542.553191489362,"Adequate supply"
"3126910","NE Lexington city, Nebraska","NE",269,214,795.539033457249,"Adequate supply"
"3128000","NE Lincoln city, Nebraska","NE",9672,4381,452.956989247312,"Low availability"
"3133705","NE Nebraska City city, Nebraska","NE",207,64,309.178743961353,"Low availability"
"3134615","NE Norfolk city, Nebraska","NE",696,550,790.229885057471,"Adequate supply"
"3135000","NE North Platte city, Nebraska","NE",357,495,1386.55462184874,"Adequate supply"
"3135980","NE Ogallala city, Nebraska","NE",200,61,305,"Low availability"
"3137000","NE Omaha city, Nebraska","NE",17667,6991,395.709514914813,"Low availability"
"3138295","NE Papillion city, Nebraska","NE",837,107,127.837514934289,"Moderate desert"
"3144245","NE Scottsbluff city, Nebraska","NE",270,279,1033.33333333333,"Adequate supply"
"3146030","NE South Sioux City city, Nebraska","NE",221,432,1954.75113122172,"Adequate supply"
"3206500","NV Boulder City city, Nevada","NV",470,6,12.7659574468085,"Severe desert"
"3209700","NV Carson City, Nevada","NV",1708,894,523.419203747073,"Adequate supply"
"3217500","NV Dayton CDP, Nevada","NV",379,35,92.3482849604222,"Severe desert"
"3222500","NV Elko city, Nevada","NV",746,77,103.217158176944,"Moderate desert"
"3223770","NV Enterprise CDP, Nevada","NV",5548,525,94.6286950252343,"Severe desert"
"3224100","NV Fallon city, Nevada","NV",258,97,375.968992248062,"Low availability"
"3224900","NV Fernley city, Nevada","NV",764,82,107.329842931937,"Moderate desert"
"3226300","NV Gardnerville CDP, Nevada","NV",247,82,331.983805668016,"Low availability"
"3226500","NV Gardnerville Ranchos CDP, Nevada","NV",347,80,230.547550432277,"Moderate desert"
"3231900","NV Henderson city, Nevada","NV",10511,998,94.9481495576063,"Severe desert"
"3240000","NV Las Vegas city, Nevada","NV",24291,5494,226.174303239883,"Moderate desert"
"3246000","NV Mesquite city, Nevada","NV",393,27,68.7022900763359,"Severe desert"
"3247000","NV Minden CDP, Nevada","NV",200,18,90,"Severe desert"
"3247880","NV Moapa Valley CDP, Nevada","NV",238,1,4.20168067226891,"Severe desert"
"3251800","NV North Las Vegas city, Nevada","NV",6391,2358,368.956344859959,"Low availability"
"3253800","NV Pahrump CDP, Nevada","NV",1018,406,398.821218074656,"Low availability"
"3254600","NV Paradise CDP, Nevada","NV",5866,1556,265.257415615411,"Low availability"
"3260600","NV Reno city, Nevada","NV",8929,3772,422.44372270131,"Low availability"
"3267200","NV Silver Springs CDP, Nevada","NV",201,5,24.8756218905473,"Severe desert"
"3268350","NV Spanish Springs CDP, Nevada","NV",440,7,15.9090909090909,"Severe desert"
"3268400","NV Sparks city, Nevada","NV",2731,642,235.078725741487,"Moderate desert"
"3268585","NV Spring Valley CDP, Nevada","NV",7457,695,93.2010191766126,"Severe desert"
"3270900","NV Summerlin South CDP, Nevada","NV",1080,8,7.40740740740741,"Severe desert"
"3271400","NV Sunrise Manor CDP, Nevada","NV",5342,1834,343.317109696743,"Low availability"
"3271600","NV Sun Valley CDP, Nevada","NV",353,29,82.1529745042493,"Severe desert"
"3283800","NV Whitney CDP, Nevada","NV",948,476,502.10970464135,"Adequate supply"
"3284800","NV Winnemucca city, Nevada","NV",416,49,117.788461538462,"Moderate desert"
"3312900","NH Claremont city, New Hampshire","NH",372,710,1908.60215053763,"Adequate supply"
"3314200","NH Concord city, New Hampshire","NH",1696,928,547.169811320755,"Adequate supply"
"3317860","NH Derry CDP, New Hampshire","NH",687,489,711.7903930131,"Adequate supply"
"3318820","NH Dover city, New Hampshire","NH",1365,756,553.846153846154,"Adequate supply"
"3324260","NH Enfield CDP, New Hampshire","NH",240,28,116.666666666667,"Moderate desert"
"3325300","NH Exeter CDP, New Hampshire","NH",347,159,458.21325648415,"Low availability"
"3327380","NH Franklin city, New Hampshire","NH",292,279,955.479452054795,"Adequate supply"
"3332980","NH Hampton CDP, New Hampshire","NH",200,88,440,"Low availability"
"3333780","NH Hanover CDP, New Hampshire","NH",422,44,104.265402843602,"Moderate desert"
"3337860","NH Hudson CDP, New Hampshire","NH",214,134,626.168224299065,"Adequate supply"
"3339300","NH Keene city, New Hampshire","NH",672,924,1375,"Adequate supply"
"3340180","NH Laconia city, New Hampshire","NH",689,696,1010.15965166909,"Adequate supply"
"3341300","NH Lebanon city, New Hampshire","NH",680,178,261.764705882353,"Low availability"
"3343140","NH Londonderry CDP, New Hampshire","NH",244,47,192.622950819672,"Moderate desert"
"3345140","NH Manchester city, New Hampshire","NH",2986,3205,1073.34226389819,"Adequate supply"
"3347940","NH Milford CDP, New Hampshire","NH",234,132,564.102564102564,"Adequate supply"
"3350260","NH Nashua city, New Hampshire","NH",2909,2020,694.396699896872,"Adequate supply"
"3352500","NH Newport CDP, New Hampshire","NH",250,145,580,"Adequate supply"
"3361220","NH Pinardville CDP, New Hampshire","NH",305,85,278.688524590164,"Low availability"
"3362580","NH Plymouth CDP, New Hampshire","NH",201,58,288.557213930348,"Low availability"
"3362900","NH Portsmouth city, New Hampshire","NH",1094,431,393.967093235832,"Low availability"
"3365140","NH Rochester city, New Hampshire","NH",1080,686,635.185185185185,"Adequate supply"
"3369940","NH Somersworth city, New Hampshire","NH",445,493,1107.86516853933,"Adequate supply"
"3375140","NH Suncook CDP, New Hampshire","NH",209,108,516.746411483254,"Adequate supply"
"3400700","NJ Allendale borough, New Jersey","NJ",313,22,70.2875399361022,"Severe desert"
"3401960","NJ Asbury Park city, New Jersey","NJ",1063,1161,1092.19190968956,"Adequate supply"
"3401990","NJ Ashland CDP, New Jersey","NJ",295,11,37.2881355932203,"Severe desert"
"3402020","NJ Atco CDP, New Jersey","NJ",331,3,9.06344410876133,"Severe desert"
"3402200","NJ Audubon borough, New Jersey","NJ",295,137,464.406779661017,"Low availability"
"3402350","NJ Avenel CDP, New Jersey","NJ",328,193,588.414634146341,"Adequate supply"
"3403250","NJ Barrington borough, New Jersey","NJ",317,19,59.9369085173502,"Severe desert"
"3403340","NJ Basking Ridge CDP, New Jersey","NJ",524,250,477.099236641221,"Low availability"
"3403580","NJ Bayonne city, New Jersey","NJ",2782,1057,379.942487419123,"Low availability"
"3404180","NJ Beachwood borough, New Jersey","NJ",222,24,108.108108108108,"Moderate desert"
"3404252","NJ Beattystown CDP, New Jersey","NJ",217,94,433.179723502304,"Low availability"
"3404400","NJ Beckett CDP, New Jersey","NJ",286,15,52.4475524475524,"Severe desert"
"3405170","NJ Bergenfield borough, New Jersey","NJ",1067,300,281.16213683224,"Low availability"
"3405440","NJ Berlin borough, New Jersey","NJ",257,6,23.3463035019455,"Severe desert"
"3406340","NJ Bloomingdale borough, New Jersey","NJ",209,21,100.478468899522,"Moderate desert"
"3406610","NJ Boonton town, New Jersey","NJ",437,257,588.100686498856,"Adequate supply"
"3406790","NJ Bound Brook borough, New Jersey","NJ",264,108,409.090909090909,"Low availability"
"3407000","NJ Bradley Gardens CDP, New Jersey","NJ",658,12,18.2370820668693,"Severe desert"
"3407728","NJ Bridgewater Center CDP, New Jersey","NJ",295,2,6.77966101694915,"Severe desert"
"3407750","NJ Brielle borough, New Jersey","NJ",205,5,24.390243902439,"Severe desert"
"3407810","NJ Brigantine city, New Jersey","NJ",485,13,26.8041237113402,"Severe desert"
"3408110","NJ Brookdale CDP, New Jersey","NJ",435,10,22.9885057471264,"Severe desert"
"3408455","NJ Browns Mills CDP, New Jersey","NJ",389,137,352.185089974293,"Low availability"
"3408920","NJ Burlington city, New Jersey","NJ",327,184,562.691131498471,"Adequate supply"
"3409040","NJ Butler borough, New Jersey","NJ",365,110,301.369863013699,"Low availability"
"3409250","NJ Caldwell borough, New Jersey","NJ",371,162,436.657681940701,"Low availability"
